ID,Timestamp,Occupancy,Capacity
9555,2016-10-26 13:26:00,1438,2009
9556,2016-10-26 13:59:00,1434,2009
9557,2016-10-26 14:26:00,1418,2009
9558,2016-10-26 14:59:00,1412,2009
9559,2016-10-26 15:26:00,1371,2009
9560,2016-10-26 15:59:00,1281,2009
9561,2016-10-26 16:32:00,1169,2009
9562,2016-10-27 07:59:00,740,2009
9563,2016-10-27 08:32:00,839,2009
9564,2016-10-27 08:59:00,921,2009
9565,2016-10-27 09:32:00,993,2009
9566,2016-10-27 09:59:00,1072,2009
9567,2016-10-27 10:25:00,1116,2009
9568,2016-10-27 10:59:00,1228,2009
9569,2016-10-27 11:32:00,1280,2009
9570,2016-10-27 11:59:00,1341,2009
9571,2016-10-27 12:26:00,1380,2009
9572,2016-10-27 12:59:00,1451,2009
9573,2016-10-27 13:32:00,1471,2009
9574,2016-10-27 13:59:00,1481,2009
9575,2016-10-27 14:26:00,1468,2009
9576,2016-10-27 14:59:00,1448,2009
9577,2016-10-27 15:26:00,1401,2009
9578,2016-10-27 15:59:00,1298,2009
9579,2016-10-27 16:26:00,1217,2009
9580,2016-10-28 08:16:00,724,2009
9581,2016-10-28 08:16:00,724,2009
9582,2016-10-28 08:56:00,821,2009
9583,2016-10-28 09:29:00,913,2009
9584,2016-10-28 10:02:00,991,2009
9585,2016-10-28 10:29:00,1050,2009
9586,2016-10-28 10:56:00,1114,2009
9587,2016-10-28 11:29:00,1178,2009
9588,2016-10-28 12:02:00,1220,2009
9589,2016-10-28 12:29:00,1271,2009
9590,2016-10-28 13:02:00,1344,2009
9591,2016-10-28 13:29:00,1375,2009
9592,2016-10-28 14:02:00,1376,2009
9593,2016-10-28 14:29:00,1378,2009
9594,2016-10-28 15:02:00,1365,2009
9595,2016-10-28 15:29:00,1279,2009
9596,2016-10-28 16:02:00,1200,2009
9597,2016-10-28 16:29:00,1113,2009
9598,2016-10-29 07:59:00,667,2009
9599,2016-10-29 08:26:00,674,2009
9600,2016-10-29 08:59:00,722,2009
9601,2016-10-29 09:26:00,774,2009
9602,2016-10-29 09:59:00,857,2009
9603,2016-10-29 10:26:00,956,2009
9604,2016-10-29 10:59:00,1043,2009
9605,2016-10-29 11:25:00,1084,2009
9606,2016-10-29 12:06:00,1194,2009
9607,2016-10-29 12:26:00,1211,2009
9608,2016-10-29 12:59:00,1266,2009
9609,2016-10-29 13:26:00,1301,2009
9610,2016-10-29 13:59:00,1370,2009
9611,2016-10-29 14:26:00,1444,2009
9612,2016-10-29 14:59:00,1498,2009
9613,2016-10-29 15:26:00,1485,2009
9614,2016-10-29 15:59:00,1442,2009
9615,2016-10-29 16:26:00,1432,2009
9616,2016-10-30 07:59:00,724,2009
9617,2016-10-30 07:59:00,724,2009
9618,2016-10-30 07:59:00,724,2009
9619,2016-10-30 08:25:00,727,2009
9620,2016-10-30 08:59:00,730,2009
9621,2016-10-30 09:25:00,741,2009
9622,2016-10-30 09:59:00,746,2009
9623,2016-10-30 10:25:00,759,2009
9624,2016-10-30 10:59:00,780,2009
9625,2016-10-30 11:25:00,847,2009
9626,2016-10-30 11:59:00,908,2009
9627,2016-10-30 12:26:00,948,2009
9628,2016-10-30 13:06:00,1025,2009
9629,2016-10-30 13:25:00,1043,2009
9630,2016-10-30 13:59:00,1077,2009
9631,2016-10-30 14:32:00,1107,2009
9632,2016-10-30 15:00:00,1112,2009
9633,2016-10-30 15:32:00,1062,2009
9634,2016-10-31 08:00:00,644,2009
9635,2016-10-31 08:26:00,705,2009
9636,2016-10-31 09:00:00,825,2009
9637,2016-10-31 09:26:00,921,2009
9638,2016-10-31 10:00:00,1031,2009
9639,2016-10-31 10:26:00,1087,2009
9640,2016-10-31 11:00:00,1123,2009
9641,2016-10-31 11:26:00,1152,2009
9642,2016-10-31 12:00:00,1206,2009
9643,2016-10-31 12:26:00,1217,2009
9644,2016-10-31 13:00:00,1255,2009
9645,2016-10-31 13:26:00,1260,2009
9646,2016-10-31 13:59:00,1248,2009
9647,2016-10-31 14:26:00,1239,2009
9648,2016-10-31 15:00:00,1200,2009
9649,2016-10-31 15:27:00,1124,2009
9650,2016-10-31 16:00:00,1055,2009
9651,2016-10-31 16:26:00,977,2009
9652,2016-11-01 08:06:00,615,2009
9653,2016-11-01 08:26:00,667,2009
9654,2016-11-01 09:00:00,771,2009
9655,2016-11-01 09:26:00,869,2009
9656,2016-11-01 10:00:00,1020,2009
9657,2016-11-01 10:26:00,1108,2009
9658,2016-11-01 11:00:00,1198,2009
9659,2016-11-01 11:26:00,1233,2009
9660,2016-11-01 12:00:00,1280,2009
9661,2016-11-01 12:26:00,1288,2009
9662,2016-11-01 13:00:00,1314,2009
9663,2016-11-01 13:26:00,1301,2009
9664,2016-11-01 14:00:00,1293,2009
9665,2016-11-01 14:26:00,1247,2009
9666,2016-11-01 15:00:00,1204,2009
9667,2016-11-01 15:27:00,1162,2009
9668,2016-11-01 16:00:00,1099,2009
9669,2016-11-01 16:33:00,999,2009
9670,2016-11-02 07:56:00,650,2009
9671,2016-11-02 08:30:00,715,2009
9672,2016-11-02 08:56:00,781,2009
9673,2016-11-02 09:30:00,935,2009
9674,2016-11-02 09:56:00,1039,2009
9675,2016-11-02 10:29:00,1145,2009
9676,2016-11-02 10:56:00,1201,2009
9677,2016-11-02 11:30:00,1273,2009
9678,2016-11-02 11:56:00,1287,2009
9679,2016-11-02 12:30:00,1303,2009
9680,2016-11-02 13:03:00,1355,2009
9681,2016-11-02 13:30:00,1344,2009
9682,2016-11-02 14:03:00,1375,2009
9683,2016-11-02 14:30:00,1360,2009
9684,2016-11-02 14:56:00,1318,2009
9685,2016-11-02 15:29:00,1232,2009
9686,2016-11-02 16:03:00,1132,2009
9687,2016-11-02 16:30:00,1058,2009
9688,2016-11-03 08:00:00,740,2009
9689,2016-11-03 08:26:00,820,2009
9690,2016-11-03 09:00:00,937,2009
9691,2016-11-03 09:26:00,1015,2009
9692,2016-11-03 10:00:00,1151,2009
9693,2016-11-03 10:26:00,1217,2009
9694,2016-11-03 11:00:00,1308,2009
9695,2016-11-03 11:26:00,1335,2009
9696,2016-11-03 12:00:00,1373,2009
9697,2016-11-03 12:26:00,1404,2009
9698,2016-11-03 12:59:00,1258,2009
9699,2016-11-03 13:26:00,1291,2009
9700,2016-11-03 13:59:00,1290,2009
9701,2016-11-03 14:26:00,1246,2009
9702,2016-11-03 15:00:00,1204,2009
9703,2016-11-03 15:26:00,1133,2009
9704,2016-11-03 16:03:00,1044,2009
9705,2016-11-03 16:30:00,1006,2009
9706,2016-11-04 08:00:00,644,2009
9707,2016-11-04 08:26:00,692,2009
9708,2016-11-04 08:59:00,787,2009
9709,2016-11-04 09:33:00,878,2009
9710,2016-11-04 10:00:00,974,2009
9711,2016-11-04 10:26:00,1034,2009
9712,2016-11-04 11:00:00,1094,2009
9713,2016-11-04 11:33:00,1140,2009
9714,2016-11-04 12:00:00,1166,2009
9715,2016-11-04 12:33:00,1166,2009
9716,2016-11-04 13:00:00,1191,2009
9717,2016-11-04 13:26:00,1196,2009
9718,2016-11-04 13:59:00,1223,2009
9719,2016-11-04 14:26:00,1166,2009
9720,2016-11-04 15:00:00,1091,2009
9721,2016-11-04 15:26:00,1003,2009
9722,2016-11-04 16:00:00,936,2009
9723,2016-11-04 16:26:00,882,2009
9724,2016-11-05 08:00:00,478,2009
9725,2016-11-05 08:26:00,494,2009
9726,2016-11-05 08:59:00,540,2009
9727,2016-11-05 09:26:00,589,2009
9728,2016-11-05 09:59:00,663,2009
9729,2016-11-05 10:33:00,724,2009
9730,2016-11-05 10:59:00,765,2009
9731,2016-11-05 11:26:00,834,2009
9732,2016-11-05 12:06:00,975,2009
9733,2016-11-05 12:26:00,1023,2009
9734,2016-11-05 13:00:00,1097,2009
9735,2016-11-05 13:33:00,1223,2009
9736,2016-11-05 13:59:00,1286,2009
9737,2016-11-05 14:26:00,1308,2009
9738,2016-11-05 15:00:00,1326,2009
9739,2016-11-05 15:26:00,1343,2009
9740,2016-11-05 16:00:00,1324,2009
9741,2016-11-05 16:26:00,1251,2009
9742,2016-11-06 08:00:00,590,2009
9743,2016-11-06 08:26:00,595,2009
9744,2016-11-06 09:00:00,596,2009
9745,2016-11-06 09:33:00,606,2009
9746,2016-11-06 10:00:00,625,2009
9747,2016-11-06 10:26:00,658,2009
9748,2016-11-06 10:59:00,721,2009
9749,2016-11-06 11:26:00,782,2009
9750,2016-11-06 11:59:00,847,2009
9751,2016-11-06 12:26:00,871,2009
9752,2016-11-06 13:06:00,1018,2009
9753,2016-11-06 13:26:00,1050,2009
9754,2016-11-06 13:59:00,1113,2009
9755,2016-11-06 14:33:00,1157,2009
9756,2016-11-06 15:00:00,1167,2009
9757,2016-11-06 15:26:00,1130,2009
9758,2016-11-06 15:59:00,1065,2009
9759,2016-11-06 16:26:00,969,2009
9760,2016-11-07 08:00:00,543,2009
9761,2016-11-07 08:26:00,602,2009
9762,2016-11-07 08:59:00,723,2009
9763,2016-11-07 09:26:00,835,2009
9764,2016-11-07 09:59:00,933,2009
9765,2016-11-07 10:26:00,1064,2009
9766,2016-11-07 10:59:00,1132,2009
9767,2016-11-07 11:26:00,1169,2009
9768,2016-11-07 11:59:00,1211,2009
9769,2016-11-07 12:26:00,1223,2009
9770,2016-11-07 12:59:00,1218,2009
9771,2016-11-07 13:33:00,1233,2009
9772,2016-11-07 13:59:00,1240,2009
9773,2016-11-07 14:33:00,1198,2009
9774,2016-11-07 15:00:00,1158,2009
9775,2016-11-07 15:33:00,1106,2009
9776,2016-11-07 16:00:00,1048,2009
9777,2016-11-07 16:33:00,970,2009
9778,2016-11-08 07:59:00,734,2009
9779,2016-11-08 08:26:00,788,2009
9780,2016-11-08 08:59:00,874,2009
9781,2016-11-08 09:26:00,980,2009
9782,2016-11-08 09:59:00,1139,2009
9783,2016-11-08 10:33:00,1261,2009
9784,2016-11-08 11:00:00,1341,2009
9785,2016-11-08 11:33:00,1380,2009
9786,2016-11-08 11:59:00,1415,2009
9787,2016-11-08 12:27:00,1426,2009
9788,2016-11-08 13:00:00,1476,2009
9789,2016-11-08 13:34:00,1479,2009
9790,2016-11-08 14:00:00,1479,2009
9791,2016-11-08 14:26:00,1434,2009
9792,2016-11-08 15:00:00,1407,2009
9793,2016-11-08 15:33:00,1307,2009
9794,2016-11-08 16:01:00,1234,2009
9795,2016-11-08 16:34:00,1094,2009
9796,2016-11-09 08:00:00,757,2009
9797,2016-11-09 08:27:00,809,2009
9798,2016-11-09 09:00:00,889,2009
9799,2016-11-09 09:34:00,1025,2009
9800,2016-11-09 10:00:00,1121,2009
9801,2016-11-09 10:27:00,1214,2009
9802,2016-11-09 11:00:00,1303,2009
9803,2016-11-09 11:27:00,1360,2009
9804,2016-11-09 12:00:00,1409,2009
9805,2016-11-09 12:27:00,1453,2009
9806,2016-11-09 13:00:00,1483,2009
9807,2016-11-09 13:27:00,1488,2009
9808,2016-11-09 14:00:00,1472,2009
9809,2016-11-09 14:27:00,1464,2009
9810,2016-11-09 15:00:00,1440,2009
9811,2016-11-09 15:34:00,1367,2009
9812,2016-11-09 16:00:00,1295,2009
9813,2016-11-09 16:34:00,1186,2009
9814,2016-11-10 08:00:00,757,2009
9815,2016-11-10 08:34:00,846,2009
9816,2016-11-10 09:00:00,916,2009
9817,2016-11-10 09:27:00,997,2009
9818,2016-11-10 10:00:00,1138,2009
9819,2016-11-10 10:27:00,1218,2009
9820,2016-11-10 11:00:00,1292,2009
9821,2016-11-10 11:27:00,1342,2009
9822,2016-11-10 12:00:00,1394,2009
9823,2016-11-10 12:27:00,1453,2009
9824,2016-11-10 13:00:00,1288,2009
9825,2016-11-10 13:34:00,1324,2009
9826,2016-11-10 14:00:00,1299,2009
9827,2016-11-10 14:27:00,1264,2009
9828,2016-11-10 15:00:00,1211,2009
9829,2016-11-10 15:27:00,1151,2009
9830,2016-11-10 16:00:00,1070,2009
9831,2016-11-10 16:27:00,991,2009
9832,2016-11-11 08:00:00,686,2009
9833,2016-11-11 08:27:00,753,2009
9834,2016-11-11 09:00:00,836,2009
9835,2016-11-11 09:27:00,782,2009
9836,2016-11-11 10:00:00,869,2009
9837,2016-11-11 10:27:00,947,2009
9838,2016-11-11 11:00:00,1011,2009
9839,2016-11-11 11:27:00,1060,2009
9840,2016-11-11 12:00:00,1101,2009
9841,2016-11-11 12:27:00,1155,2009
9842,2016-11-11 13:00:00,1178,2009
9843,2016-11-11 13:34:00,1176,2009
9844,2016-11-11 14:00:00,1172,2009
9845,2016-11-11 14:27:00,1161,2009
9846,2016-11-11 15:00:00,1111,2009
9847,2016-11-11 15:34:00,1042,2009
9848,2016-11-11 16:00:00,990,2009
9849,2016-11-11 16:34:00,938,2009
9850,2016-11-12 08:00:00,588,2009
9851,2016-11-12 08:27:00,611,2009
9852,2016-11-12 09:00:00,650,2009
9853,2016-11-12 09:27:00,716,2009
9854,2016-11-12 10:00:00,785,2009
9855,2016-11-12 10:27:00,829,2009
9856,2016-11-12 11:00:00,916,2009
9857,2016-11-12 11:34:00,994,2009
9858,2016-11-12 12:00:00,1033,2009
9859,2016-11-12 12:27:00,1111,2009
9860,2016-11-12 13:00:00,1197,2009
9861,2016-11-12 13:27:00,1270,2009
9862,2016-11-12 14:00:00,1347,2009
9863,2016-11-12 14:27:00,1422,2009
9864,2016-11-12 15:00:00,1471,2009
9865,2016-11-12 15:27:00,1502,2009
9866,2016-11-12 16:00:00,1480,2009
9867,2016-11-12 16:34:00,1424,2009
9868,2016-11-13 08:00:00,538,2009
9869,2016-11-13 08:27:00,547,2009
9870,2016-11-13 09:00:00,561,2009
9871,2016-11-13 09:34:00,588,2009
9872,2016-11-13 10:00:00,644,2009
9873,2016-11-13 10:33:00,709,2009
9874,2016-11-13 11:00:00,776,2009
9875,2016-11-13 11:27:00,819,2009
9876,2016-11-13 12:00:00,861,2009
9877,2016-11-13 12:27:00,871,2009
9878,2016-11-13 13:07:00,987,2009
9879,2016-11-13 13:33:00,1036,2009
9880,2016-11-13 14:00:00,1045,2009
9881,2016-11-13 14:27:00,1060,2009
9882,2016-11-13 15:00:00,1046,2009
9883,2016-11-13 15:27:00,993,2009
9884,2016-11-13 16:00:00,879,2009
9885,2016-11-13 16:27:00,781,2009
9886,2016-11-14 08:00:00,452,2009
9887,2016-11-14 08:33:00,539,2009
9888,2016-11-14 09:00:00,611,2009
9889,2016-11-14 09:27:00,713,2009
9890,2016-11-14 10:00:00,830,2009
9891,2016-11-14 10:27:00,918,2009
9892,2016-11-14 11:00:00,1014,2009
9893,2016-11-14 11:27:00,1058,2009
9894,2016-11-14 12:00:00,1108,2009
9895,2016-11-14 12:27:00,1130,2009
9896,2016-11-14 13:00:00,1155,2009
9897,2016-11-14 13:27:00,1167,2009
9898,2016-11-14 14:00:00,1155,2009
9899,2016-11-14 14:33:00,1099,2009
9900,2016-11-14 15:00:00,1053,2009
9901,2016-11-14 15:27:00,982,2009
9902,2016-11-14 16:00:00,903,2009
9903,2016-11-14 16:27:00,828,2009
9904,2016-11-15 07:57:00,581,2009
9905,2016-11-15 08:30:00,646,2009
9906,2016-11-15 08:57:00,721,2009
9907,2016-11-15 09:30:00,857,2009
9908,2016-11-15 09:57:00,1009,2009
9909,2016-11-15 10:30:00,1149,2009
9910,2016-11-15 11:03:00,1229,2009
9911,2016-11-15 11:30:00,1241,2009
9912,2016-11-15 11:57:00,1272,2009
9913,2016-11-15 12:30:00,1297,2009
9914,2016-11-15 12:57:00,1314,2009
9915,2016-11-15 13:30:00,1320,2009
9916,2016-11-15 14:03:00,1308,2009
9917,2016-11-15 14:30:00,1281,2009
9918,2016-11-15 15:03:00,1212,2009
9919,2016-11-15 15:30:00,1136,2009
9920,2016-11-15 15:57:00,1078,2009
9921,2016-11-15 16:30:00,969,2009
9922,2016-11-16 08:00:00,677,2009
9923,2016-11-16 08:27:00,740,2009
9924,2016-11-16 09:00:00,870,2009
9925,2016-11-16 09:27:00,965,2009
9926,2016-11-16 10:00:00,1110,2009
9927,2016-11-16 10:33:00,1201,2009
9928,2016-11-16 11:00:00,1261,2009
9929,2016-11-16 11:27:00,1305,2009
9930,2016-11-16 12:00:00,1349,2009
9931,2016-11-16 12:27:00,1373,2009
9932,2016-11-16 13:00:00,1396,2009
9933,2016-11-16 13:27:00,1405,2009
9934,2016-11-16 14:00:00,1383,2009
9935,2016-11-16 14:27:00,1343,2009
9936,2016-11-16 15:00:00,1288,2009
9937,2016-11-16 15:33:00,1203,2009
9938,2016-11-16 16:00:00,1142,2009
9939,2016-11-16 16:33:00,1039,2009
9940,2016-11-17 08:04:00,643,2009
9941,2016-11-17 08:31:00,710,2009
9942,2016-11-17 09:03:00,832,2009
9943,2016-11-17 09:31:00,920,2009
9944,2016-11-17 09:57:00,1108,2009
9945,2016-11-17 10:31:00,1240,2009
9946,2016-11-17 11:04:00,1327,2009
9947,2016-11-17 11:31:00,1372,2009
9948,2016-11-17 12:04:00,1411,2009
9949,2016-11-17 12:31:00,1430,2009
9950,2016-11-17 13:04:00,1502,2009
9951,2016-11-17 13:31:00,1504,2009
9952,2016-11-17 14:04:00,1494,2009
9953,2016-11-17 14:30:00,1480,2009
9954,2016-11-17 14:58:00,1430,2009
9955,2016-11-17 15:30:00,1359,2009
9956,2016-11-17 15:58:00,1298,2009
9957,2016-11-17 16:31:00,1206,2009
9958,2016-11-18 08:01:00,551,2009
9959,2016-11-18 08:01:00,551,2009
9960,2016-11-18 08:27:00,616,2009
9961,2016-11-18 09:27:00,783,2009
9962,2016-11-18 10:01:00,876,2009
9963,2016-11-18 10:27:00,957,2009
9964,2016-11-18 11:01:00,1035,2009
9965,2016-11-18 11:34:00,1084,2009
9966,2016-11-18 12:01:00,1120,2009
9967,2016-11-18 12:27:00,1175,2009
9968,2016-11-18 13:01:00,1179,2009
9969,2016-11-18 13:34:00,1189,2009
9970,2016-11-18 14:01:00,1178,2009
9971,2016-11-18 14:28:00,1160,2009
9972,2016-11-18 15:01:00,1126,2009
9973,2016-11-18 15:28:00,1068,2009
9974,2016-11-18 16:01:00,1022,2009
9975,2016-11-18 16:28:00,983,2009
9976,2016-11-19 07:57:00,501,2009
9977,2016-11-19 08:31:00,537,2009
9978,2016-11-19 08:57:00,602,2009
9979,2016-11-19 09:31:00,687,2009
9980,2016-11-19 10:04:00,802,2009
9981,2016-11-19 10:31:00,876,2009
9982,2016-11-19 10:58:00,950,2009
9983,2016-11-19 11:31:00,1071,2009
9984,2016-11-19 12:04:00,1182,2009
9985,2016-11-19 12:31:00,1253,2009
9986,2016-11-19 13:04:00,1323,2009
9987,2016-11-19 13:31:00,1417,2009
9988,2016-11-19 14:04:00,1508,2009
9989,2016-11-19 14:31:00,1562,2009
9990,2016-11-19 15:04:00,1578,2009
9991,2016-11-19 15:31:00,1578,2009
9992,2016-11-19 16:04:00,1560,2009
9993,2016-11-19 16:31:00,1497,2009
9994,2016-11-20 08:01:00,571,2009
9995,2016-11-20 08:27:00,570,2009
9996,2016-11-20 09:01:00,581,2009
9997,2016-11-20 09:27:00,626,2009
9998,2016-11-20 10:01:00,697,2009
9999,2016-11-20 10:27:00,741,2009
10000,2016-11-20 11:01:00,849,2009
10001,2016-11-20 11:27:00,942,2009
10002,2016-11-20 12:01:00,1043,2009
10003,2016-11-20 12:34:00,1135,2009
10004,2016-11-20 13:07:00,1236,2009
10005,2016-11-20 13:27:00,1282,2009
10006,2016-11-20 14:01:00,1344,2009
10007,2016-11-20 14:27:00,1374,2009
10008,2016-11-20 15:01:00,1401,2009
10009,2016-11-20 15:27:00,1356,2009
10010,2016-11-20 16:01:00,1311,2009
10011,2016-11-20 16:31:00,1205,2009
10012,2016-11-21 08:04:00,532,2009
10013,2016-11-21 08:31:00,602,2009
10014,2016-11-21 09:04:00,710,2009
10015,2016-11-21 09:31:00,792,2009
10016,2016-11-21 10:04:00,939,2009
10017,2016-11-21 10:31:00,1034,2009
10018,2016-11-21 11:04:00,1142,2009
10019,2016-11-21 11:30:00,1201,2009
10020,2016-11-21 11:57:00,1238,2009
10021,2016-11-21 12:31:00,1270,2009
10022,2016-11-21 12:57:00,1320,2009
10023,2016-11-21 13:31:00,1331,2009
10024,2016-11-21 14:04:00,1313,2009
10025,2016-11-21 14:31:00,1272,2009
10026,2016-11-21 14:57:00,1232,2009
10027,2016-11-21 15:31:00,1145,2009
10028,2016-11-21 15:57:00,1083,2009
10029,2016-11-21 16:31:00,944,2009
10030,2016-11-22 07:57:00,618,2009
10031,2016-11-22 08:31:00,704,2009
10032,2016-11-22 09:04:00,820,2009
10033,2016-11-22 09:31:00,908,2009
10034,2016-11-22 10:04:00,1015,2009
10035,2016-11-22 10:31:00,1129,2009
10036,2016-11-22 11:04:00,1212,2009
10037,2016-11-22 11:31:00,1273,2009
10038,2016-11-22 12:04:00,1310,2009
10039,2016-11-22 12:31:00,1317,2009
10040,2016-11-22 12:57:00,1361,2009
10041,2016-11-22 13:31:00,1366,2009
10042,2016-11-22 13:57:00,1384,2009
10043,2016-11-22 14:31:00,1349,2009
10044,2016-11-22 14:57:00,1304,2009
10045,2016-11-22 15:31:00,1237,2009
10046,2016-11-22 15:57:00,1165,2009
10047,2016-11-22 16:30:00,1045,2009
10048,2016-11-23 08:04:00,670,2009
10049,2016-11-23 08:30:00,748,2009
10050,2016-11-23 08:57:00,829,2009
10051,2016-11-23 09:31:00,979,2009
10052,2016-11-23 10:04:00,1145,2009
10053,2016-11-23 10:31:00,1250,2009
10054,2016-11-23 11:04:00,1319,2009
10055,2016-11-23 11:31:00,1376,2009
10056,2016-11-23 11:57:00,1409,2009
10057,2016-11-23 12:31:00,1447,2009
10058,2016-11-23 13:04:00,1481,2009
10059,2016-11-23 13:31:00,1501,2009
10060,2016-11-23 13:57:00,1491,2009
10061,2016-11-23 14:30:00,1449,2009
10062,2016-11-23 15:04:00,1373,2009
10063,2016-11-23 15:31:00,1292,2009
10064,2016-11-23 16:04:00,1188,2009
10065,2016-11-23 16:30:00,1106,2009
10066,2016-11-24 08:00:00,635,2009
10067,2016-11-24 08:27:00,678,2009
10068,2016-11-24 09:00:00,772,2009
10069,2016-11-24 09:34:00,873,2009
10070,2016-11-24 10:01:00,969,2009
10071,2016-11-24 10:27:00,1076,2009
10072,2016-11-24 11:00:00,1173,2009
10073,2016-11-24 11:27:00,1228,2009
10074,2016-11-24 12:00:00,1288,2009
10075,2016-11-24 12:30:00,1360,2009
10076,2016-11-24 13:04:00,1423,2009
10077,2016-11-24 13:30:00,1439,2009
10078,2016-11-24 13:57:00,1424,2009
10079,2016-11-24 14:30:00,1394,2009
10080,2016-11-24 14:57:00,1348,2009
10081,2016-11-24 15:31:00,1274,2009
10082,2016-11-24 15:57:00,1184,2009
10083,2016-11-24 16:31:00,1088,2009
10084,2016-11-25 08:00:00,633,2009
10085,2016-11-25 08:00:00,633,2009
10086,2016-11-25 09:00:00,805,2009
10087,2016-11-25 09:27:00,908,2009
10088,2016-11-25 10:00:00,1025,2009
10089,2016-11-25 10:27:00,1117,2009
10090,2016-11-25 11:00:00,1220,2009
10091,2016-11-25 11:27:00,1293,2009
10092,2016-11-25 12:00:00,1366,2009
10093,2016-11-25 12:34:00,1414,2009
10094,2016-11-25 13:00:00,1426,2009
10095,2016-11-25 13:27:00,1443,2009
10096,2016-11-25 14:00:00,1435,2009
10097,2016-11-25 14:34:00,1398,2009
10098,2016-11-25 15:00:00,1351,2009
10099,2016-11-25 15:27:00,1271,2009
10100,2016-11-25 16:00:00,1182,2009
10101,2016-11-25 16:27:00,1094,2009
10102,2016-11-26 08:01:00,622,2009
10103,2016-11-26 08:28:00,660,2009
10104,2016-11-26 09:01:00,741,2009
10105,2016-11-26 09:35:00,860,2009
10106,2016-11-26 10:01:00,991,2009
10107,2016-11-26 10:35:00,1128,2009
10108,2016-11-26 11:01:00,1214,2009
10109,2016-11-26 11:28:00,1251,2009
10110,2016-11-26 12:01:00,1353,2009
10111,2016-11-26 12:28:00,1461,2009
10112,2016-11-26 13:01:00,1544,2009
10113,2016-11-26 13:28:00,1625,2009
10114,2016-11-26 14:01:00,1744,2009
10115,2016-11-26 14:41:00,1867,2009
10116,2016-11-26 15:01:00,1893,2009
10117,2016-11-26 15:28:00,1914,2009
10118,2016-11-26 16:01:00,1886,2009
10119,2016-11-26 16:28:00,1811,2009
10120,2016-11-27 08:02:00,688,2009
10121,2016-11-27 08:32:00,689,2009
10122,2016-11-27 09:02:00,698,2009
10123,2016-11-27 09:32:00,723,2009
10124,2016-11-27 10:01:00,755,2009
10125,2016-11-27 10:32:00,835,2009
10126,2016-11-27 11:01:00,949,2009
10127,2016-11-27 11:31:00,1031,2009
10128,2016-11-27 12:01:00,1131,2009
10129,2016-11-27 12:32:00,1236,2009
10130,2016-11-27 13:08:00,1365,2009
10131,2016-11-27 13:32:00,1426,2009
10132,2016-11-27 14:02:00,1504,2009
10133,2016-11-27 14:31:00,1565,2009
10134,2016-11-27 15:01:00,1576,2009
10135,2016-11-27 15:32:00,1526,2009
10136,2016-11-27 16:01:00,1444,2009
10137,2016-11-27 16:32:00,1369,2009
10138,2016-11-28 08:01:00,575,2009
10139,2016-11-28 08:32:00,652,2009
10140,2016-11-28 09:02:00,750,2009
10141,2016-11-28 09:28:00,846,2009
10142,2016-11-28 10:01:00,980,2009
10143,2016-11-28 10:32:00,1128,2009
10144,2016-11-28 11:01:00,1219,2009
10145,2016-11-28 11:32:00,1304,2009
10146,2016-11-28 12:01:00,1345,2009
10147,2016-11-28 12:28:00,1367,2009
10148,2016-11-28 13:02:00,1218,2009
10149,2016-11-28 13:31:00,1237,2009
10150,2016-11-28 14:02:00,1227,2009
10151,2016-11-28 14:32:00,1195,2009
10152,2016-11-28 15:02:00,1164,2009
10153,2016-11-28 15:41:00,1059,2009
10154,2016-11-28 16:02:00,995,2009
10155,2016-11-28 16:28:00,954,2009
10156,2016-11-29 07:55:00,716,2009
10157,2016-11-29 08:28:00,790,2009
10158,2016-11-29 09:02:00,891,2009
10159,2016-11-29 09:28:00,983,2009
10160,2016-11-29 10:01:00,1068,2009
10161,2016-11-29 10:28:00,1173,2009
10162,2016-11-29 11:01:00,1306,2009
10163,2016-11-29 11:28:00,1384,2009
10164,2016-11-29 11:55:00,1406,2009
10165,2016-11-29 12:28:00,1424,2009
10166,2016-11-29 13:02:00,1469,2009
10167,2016-11-29 13:28:00,1448,2009
10168,2016-11-29 14:01:00,1464,2009
10169,2016-11-29 14:28:00,1455,2009
10170,2016-11-29 14:55:00,1433,2009
10171,2016-11-29 15:28:00,1322,2009
10172,2016-11-29 16:02:00,1252,2009
10173,2016-11-29 16:28:00,1139,2009
10174,2016-11-30 08:02:00,682,2009
10175,2016-11-30 08:28:00,744,2009
10176,2016-11-30 09:01:00,881,2009
10177,2016-11-30 09:28:00,994,2009
10178,2016-11-30 10:01:00,1139,2009
10179,2016-11-30 10:28:00,1236,2009
10180,2016-11-30 10:55:00,1316,2009
10181,2016-11-30 11:28:00,1383,2009
10182,2016-11-30 12:01:00,1416,2009
10183,2016-11-30 12:28:00,1425,2009
10184,2016-11-30 13:01:00,1423,2009
10185,2016-11-30 13:28:00,1437,2009
10186,2016-11-30 14:01:00,1465,2009
10187,2016-11-30 14:28:00,1453,2009
10188,2016-11-30 15:01:00,1386,2009
10189,2016-11-30 15:28:00,1325,2009
10190,2016-11-30 16:01:00,1227,2009
10191,2016-11-30 16:28:00,1150,2009
10192,2016-12-01 08:05:00,883,2009
10193,2016-12-01 08:25:00,928,2009
10194,2016-12-01 08:58:00,1064,2009
10195,2016-12-01 09:25:00,1159,2009
10196,2016-12-01 09:58:00,1284,2009
10197,2016-12-01 10:25:00,1419,2009
10198,2016-12-01 10:58:00,1372,2009
10199,2016-12-01 11:32:00,1442,2009
